date,ticker,event_ticker,threshold,threshold_low,threshold_high,direction,strike_type,market_prob,actual_outcome,actual_tmax,result,settlement_value,volume,bid_price,ask_price
2024-09-16,HIGHNY-24SEP16-B75.5,HIGHNY-24SEP16,75.0,75.0,77.0,between,between,0.01,0,77.0,no,0,3083,0.0,0.01
2024-09-16,HIGHNY-24SEP16-B77.5,HIGHNY-24SEP16,77.0,77.0,79.0,between,between,0.99,1,77.0,yes,100,4140,0.99,1.0
2024-09-16,HIGHNY-24SEP16-B79.5,HIGHNY-24SEP16,79.0,79.0,81.0,between,between,0.08,0,77.0,no,0,2341,0.0,0.01
2024-09-16,HIGHNY-24SEP16-T80,HIGHNY-24SEP16,80.0,80.0,,above,greater,0.01,0,77.0,no,0,156,0.0,0.01
2024-09-17,HIGHNY-24SEP17-T74,HIGHNY-24SEP17,74.0,,74.0,below,less,0.01,0,78.98,no,0,50,0.0,0.01
2024-09-17,HIGHNY-24SEP17-B74.5,HIGHNY-24SEP17,74.0,74.0,76.0,between,between,0.01,0,78.98,no,0,60,0.0,0.01
2024-09-17,HIGHNY-24SEP17-B76.5,HIGHNY-24SEP17,76.0,76.0,78.0,between,between,0.01,0,78.98,no,0,5847,0.0,0.01
2024-09-17,HIGHNY-24SEP17-B78.5,HIGHNY-24SEP17,78.0,78.0,80.0,between,between,0.99,1,78.98,yes,100,2837,0.99,1.0
2024-09-17,HIGHNY-24SEP17-B80.5,HIGHNY-24SEP17,80.0,80.0,82.0,between,between,0.01,0,78.98,no,0,1348,0.0,0.01
2024-09-17,HIGHNY-24SEP17-T81,HIGHNY-24SEP17,81.0,81.0,,above,greater,0.01,0,78.98,no,0,50,0.0,0.01
2024-09-18,HIGHNY-24SEP18-B70.5,HIGHNY-24SEP18,70.0,70.0,72.0,between,between,0.01,0,75.02,no,0,117,0.0,0.01
2024-09-18,HIGHNY-24SEP18-T70,HIGHNY-24SEP18,70.0,,70.0,below,less,0.01,0,75.02,no,0,50,0.0,0.01
2024-09-18,HIGHNY-24SEP18-B72.5,HIGHNY-24SEP18,72.0,72.0,74.0,between,between,0.01,0,75.02,no,0,4476,0.0,0.01
2024-09-18,HIGHNY-24SEP18-B74.5,HIGHNY-24SEP18,74.0,74.0,76.0,between,between,0.99,1,75.02,yes,100,6031,0.99,1.0
2024-09-18,HIGHNY-24SEP18-B76.5,HIGHNY-24SEP18,76.0,76.0,78.0,between,between,0.01,0,75.02,no,0,3411,0.0,0.01
2024-09-18,HIGHNY-24SEP18-T77,HIGHNY-24SEP18,77.0,77.0,,above,greater,0.01,0,75.02,no,0,2597,0.0,0.01
2024-09-19,HIGHNY-24SEP19-B72.5,HIGHNY-24SEP19,72.0,72.0,74.0,between,between,0.01,0,84.02,no,0,50,0.0,0.01
2024-09-19,HIGHNY-24SEP19-T72,HIGHNY-24SEP19,72.0,,72.0,below,less,0.01,0,84.02,no,0,50,0.0,0.01
2024-09-19,HIGHNY-24SEP19-B74.5,HIGHNY-24SEP19,74.0,74.0,76.0,between,between,0.01,0,84.02,no,0,50,0.0,0.01
2024-09-19,HIGHNY-24SEP19-B76.5,HIGHNY-24SEP19,76.0,76.0,78.0,between,between,0.01,0,84.02,no,0,746,0.0,0.01
2024-09-19,HIGHNY-24SEP19-B78.5,HIGHNY-24SEP19,78.0,78.0,80.0,between,between,0.01,0,84.02,no,0,2691,0.0,0.01
2024-09-19,HIGHNY-24SEP19-T79,HIGHNY-24SEP19,79.0,79.0,,above,greater,0.99,1,84.02,yes,100,6557,0.99,1.0
2024-09-20,HIGHNY-24SEP20-T72,HIGHNY-24SEP20,72.0,,72.0,below,less,0.01,0,80.96,no,0,50,0.0,0.01
2024-09-20,HIGHNY-24SEP20-B72.5,HIGHNY-24SEP20,72.0,72.0,74.0,between,between,0.01,0,80.96,no,0,50,0.0,0.01
2024-09-20,HIGHNY-24SEP20-B74.5,HIGHNY-24SEP20,74.0,74.0,76.0,between,between,0.01,0,80.96,no,0,153,0.0,0.01
2024-09-20,HIGHNY-24SEP20-B76.5,HIGHNY-24SEP20,76.0,76.0,78.0,between,between,0.01,0,80.96,no,0,4598,0.0,0.01
2024-09-20,HIGHNY-24SEP20-B78.5,HIGHNY-24SEP20,78.0,78.0,80.0,between,between,0.01,0,80.96,no,0,4331,0.0,0.01
2024-09-20,HIGHNY-24SEP20-T79,HIGHNY-24SEP20,79.0,79.0,,above,greater,0.99,1,80.96,yes,100,7144,0.99,1.0
2024-09-21,HIGHNY-24SEP21-B72.5,HIGHNY-24SEP21,72.0,72.0,74.0,between,between,0.01,0,78.98,no,0,274,0.0,0.01
2024-09-21,HIGHNY-24SEP21-T72,HIGHNY-24SEP21,72.0,,72.0,below,less,0.01,0,78.98,no,0,71,0.0,0.01
2024-09-21,HIGHNY-24SEP21-B74.5,HIGHNY-24SEP21,74.0,74.0,76.0,between,between,0.01,0,78.98,no,0,2111,0.0,0.01
2024-09-21,HIGHNY-24SEP21-B76.5,HIGHNY-24SEP21,76.0,76.0,78.0,between,between,0.01,0,78.98,no,0,2019,0.0,0.01
2024-09-21,HIGHNY-24SEP21-B78.5,HIGHNY-24SEP21,78.0,78.0,80.0,between,between,0.99,1,78.98,yes,100,2975,0.99,1.0
2024-09-21,HIGHNY-24SEP21-T79,HIGHNY-24SEP21,79.0,79.0,,above,greater,0.01,0,78.98,no,0,1337,0.0,0.01
2024-09-22,HIGHNY-24SEP22-B69.5,HIGHNY-24SEP22,69.0,69.0,71.0,between,between,0.01,0,73.94,no,0,55,0.0,0.01
2024-09-22,HIGHNY-24SEP22-T69,HIGHNY-24SEP22,69.0,,69.0,below,less,0.01,0,73.94,no,0,57,0.0,0.01
2024-09-22,HIGHNY-24SEP22-B71.5,HIGHNY-24SEP22,71.0,71.0,73.0,between,between,0.03,0,73.94,no,0,148,0.0,0.01
2024-09-22,HIGHNY-24SEP22-B73.5,HIGHNY-24SEP22,73.0,73.0,75.0,between,between,0.99,1,73.94,yes,100,2179,0.99,1.0
2024-09-22,HIGHNY-24SEP22-B75.5,HIGHNY-24SEP22,75.0,75.0,77.0,between,between,0.01,0,73.94,no,0,1259,0.0,0.01
2024-09-22,HIGHNY-24SEP22-T76,HIGHNY-24SEP22,76.0,76.0,,above,greater,0.15,0,73.94,no,0,1008,0.0,0.01
2024-09-23,HIGHNY-24SEP23-B65.5,HIGHNY-24SEP23,65.0,65.0,67.0,between,between,0.01,0,66.92,no,0,9996,0.0,0.01
2024-09-23,HIGHNY-24SEP23-T65,HIGHNY-24SEP23,65.0,,65.0,below,less,0.01,0,66.92,no,0,50,0.0,0.01
2024-09-23,HIGHNY-24SEP23-B67.5,HIGHNY-24SEP23,67.0,67.0,69.0,between,between,0.98,1,66.92,yes,100,6930,0.99,1.0
2024-09-23,HIGHNY-24SEP23-B69.5,HIGHNY-24SEP23,69.0,69.0,71.0,between,between,0.01,0,66.92,no,0,6928,0.0,0.01
2024-09-23,HIGHNY-24SEP23-B71.5,HIGHNY-24SEP23,71.0,71.0,73.0,between,between,0.01,0,66.92,no,0,6587,0.0,0.01
2024-09-23,HIGHNY-24SEP23-T72,HIGHNY-24SEP23,72.0,72.0,,above,greater,0.01,0,66.92,no,0,688,0.0,0.01
2024-09-24,HIGHNY-24SEP24-T66,HIGHNY-24SEP24,66.0,,66.0,below,less,0.01,0,68.0,no,0,188,0.0,0.01
2024-09-24,HIGHNY-24SEP24-B66.5,HIGHNY-24SEP24,66.0,66.0,68.0,between,between,0.95,0,68.0,no,0,6669,0.8,0.96
2024-09-24,HIGHNY-24SEP24-B68.5,HIGHNY-24SEP24,68.0,68.0,70.0,between,between,0.02,1,68.0,yes,100,9990,0.01,0.05
2024-09-24,HIGHNY-24SEP24-B70.5,HIGHNY-24SEP24,70.0,70.0,72.0,between,between,0.01,0,68.0,no,0,4262,0.0,0.04
2024-09-24,HIGHNY-24SEP24-B72.5,HIGHNY-24SEP24,72.0,72.0,74.0,between,between,0.01,0,68.0,no,0,119,0.0,0.01
2024-09-24,HIGHNY-24SEP24-T73,HIGHNY-24SEP24,73.0,73.0,,above,greater,0.01,0,68.0,no,0,50,0.0,0.01
2024-09-25,HIGHNY-24SEP25-B64.5,HIGHNY-24SEP25,64.0,64.0,66.0,between,between,0.01,0,68.0,no,0,1312,0.0,0.01
2024-09-25,HIGHNY-24SEP25-T64,HIGHNY-24SEP25,64.0,,64.0,below,less,0.01,0,68.0,no,0,50,0.0,0.01
2024-09-25,HIGHNY-24SEP25-B66.5,HIGHNY-24SEP25,66.0,66.0,68.0,between,between,0.01,0,68.0,no,0,6991,0.0,0.01
2024-09-25,HIGHNY-24SEP25-B68.5,HIGHNY-24SEP25,68.0,68.0,70.0,between,between,0.99,1,68.0,yes,100,4613,0.58,1.0
2024-09-25,HIGHNY-24SEP25-B70.5,HIGHNY-24SEP25,70.0,70.0,72.0,between,between,0.03,0,68.0,no,0,3267,0.0,0.03
2024-09-25,HIGHNY-24SEP25-T71,HIGHNY-24SEP25,71.0,71.0,,above,greater,0.01,0,68.0,no,0,303,0.0,0.01
2024-09-26,HIGHNY-24SEP26-T72,HIGHNY-24SEP26,72.0,,72.0,below,less,0.02,0,73.94,no,0,1582,0.0,0.01
2024-09-26,HIGHNY-24SEP26-B72.5,HIGHNY-24SEP26,72.0,72.0,74.0,between,between,0.01,0,73.94,no,0,4298,0.0,0.01
2024-09-26,HIGHNY-24SEP26-B74.5,HIGHNY-24SEP26,74.0,74.0,76.0,between,between,0.99,1,73.94,yes,100,4942,0.98,1.0
2024-09-26,HIGHNY-24SEP26-B76.5,HIGHNY-24SEP26,76.0,76.0,78.0,between,between,0.01,0,73.94,no,0,3780,0.0,0.02
2024-09-26,HIGHNY-24SEP26-B78.5,HIGHNY-24SEP26,78.0,78.0,80.0,between,between,0.19,0,73.94,no,0,497,0.0,0.01
2024-09-26,HIGHNY-24SEP26-T79,HIGHNY-24SEP26,79.0,79.0,,above,greater,0.01,0,73.94,no,0,486,0.0,0.01
2024-09-27,HIGHNY-24SEP27-B70.5,HIGHNY-24SEP27,70.0,70.0,72.0,between,between,0.01,0,73.94,no,0,3676,0.0,0.01
2024-09-27,HIGHNY-24SEP27-T70,HIGHNY-24SEP27,70.0,,70.0,below,less,0.0,0,73.94,no,0,0,0.0,0.01
2024-09-27,HIGHNY-24SEP27-B72.5,HIGHNY-24SEP27,72.0,72.0,74.0,between,between,0.01,0,73.94,no,0,9910,0.0,0.01
2024-09-27,HIGHNY-24SEP27-B74.5,HIGHNY-24SEP27,74.0,74.0,76.0,between,between,0.98,1,73.94,yes,100,17922,0.94,1.0
2024-09-27,HIGHNY-24SEP27-B76.5,HIGHNY-24SEP27,76.0,76.0,78.0,between,between,0.01,0,73.94,no,0,189,0.0,0.01
2024-09-27,HIGHNY-24SEP27-T77,HIGHNY-24SEP27,77.0,77.0,,above,greater,0.01,0,73.94,no,0,6,0.0,0.03
2024-09-28,HIGHNY-24SEP28-B68.5,HIGHNY-24SEP28,68.0,68.0,70.0,between,between,0.99,1,68.0,yes,100,3743,0.99,1.0
2024-09-28,HIGHNY-24SEP28-T68,HIGHNY-24SEP28,68.0,,68.0,below,less,0.01,0,68.0,no,0,3644,0.0,0.01
2024-09-28,HIGHNY-24SEP28-B70.5,HIGHNY-24SEP28,70.0,70.0,72.0,between,between,0.01,0,68.0,no,0,1989,0.0,0.01
2024-09-28,HIGHNY-24SEP28-B72.5,HIGHNY-24SEP28,72.0,72.0,74.0,between,between,0.01,0,68.0,no,0,532,0.0,0.01
2024-09-28,HIGHNY-24SEP28-B74.5,HIGHNY-24SEP28,74.0,74.0,76.0,between,between,0.0,0,68.0,no,0,0,0.0,0.01
2024-09-28,HIGHNY-24SEP28-T75,HIGHNY-24SEP28,75.0,75.0,,above,greater,0.0,0,68.0,no,0,0,0.0,0.01
2024-09-29,HIGHNY-24SEP29-B64.5,HIGHNY-24SEP29,64.0,64.0,66.0,between,between,0.35,0,62.96,no,0,2931,0.0,0.28
2024-09-29,HIGHNY-24SEP29-T64,HIGHNY-24SEP29,64.0,,64.0,below,less,0.98,1,62.96,yes,100,2295,0.51,0.98
2024-09-29,HIGHNY-24SEP29-B66.5,HIGHNY-24SEP29,66.0,66.0,68.0,between,between,0.01,0,62.96,no,0,3203,0.0,0.02
2024-09-29,HIGHNY-24SEP29-B68.5,HIGHNY-24SEP29,68.0,68.0,70.0,between,between,0.02,0,62.96,no,0,1679,0.0,0.02
2024-09-29,HIGHNY-24SEP29-B70.5,HIGHNY-24SEP29,70.0,70.0,72.0,between,between,0.18,0,62.96,no,0,30,0.0,0.02
2024-09-29,HIGHNY-24SEP29-T71,HIGHNY-24SEP29,71.0,71.0,,above,greater,0.0,0,62.96,no,0,0,0.0,0.02
2024-09-30,HIGHNY-24SEP30-B69.5,HIGHNY-24SEP30,69.0,69.0,71.0,between,between,0.01,0,71.96,no,0,3691,0.0,0.01
2024-09-30,HIGHNY-24SEP30-T69,HIGHNY-24SEP30,69.0,,69.0,below,less,0.01,0,71.96,no,0,50,0.0,0.01
2024-09-30,HIGHNY-24SEP30-B71.5,HIGHNY-24SEP30,71.0,71.0,73.0,between,between,0.97,1,71.96,yes,100,4877,0.97,1.0
2024-09-30,HIGHNY-24SEP30-B73.5,HIGHNY-24SEP30,73.0,73.0,75.0,between,between,0.03,0,71.96,no,0,2702,0.0,0.01
2024-09-30,HIGHNY-24SEP30-B75.5,HIGHNY-24SEP30,75.0,75.0,77.0,between,between,0.01,0,71.96,no,0,10,0.0,0.01
2024-09-30,HIGHNY-24SEP30-T76,HIGHNY-24SEP30,76.0,76.0,,above,greater,0.0,0,71.96,no,0,0,0.0,0.01
2024-10-01,HIGHNY-24OCT01-T66,HIGHNY-24OCT01,66.0,,66.0,below,less,0.01,0,69.08,no,0,276,0.0,0.01
2024-10-01,HIGHNY-24OCT01-B66.5,HIGHNY-24OCT01,66.0,66.0,68.0,between,between,0.03,0,69.08,no,0,2680,0.0,0.01
2024-10-01,HIGHNY-24OCT01-B68.5,HIGHNY-24OCT01,68.0,68.0,70.0,between,between,0.98,1,69.08,yes,100,4132,0.98,1.0
2024-10-01,HIGHNY-24OCT01-B70.5,HIGHNY-24OCT01,70.0,70.0,72.0,between,between,0.02,0,69.08,no,0,2667,0.0,0.02
2024-10-01,HIGHNY-24OCT01-B72.5,HIGHNY-24OCT01,72.0,72.0,74.0,between,between,0.01,0,69.08,no,0,221,0.0,0.02
2024-10-01,HIGHNY-24OCT01-T73,HIGHNY-24OCT01,73.0,73.0,,above,greater,0.01,0,69.08,no,0,50,0.0,0.02
2024-10-02,HIGHNY-24OCT02-T64,HIGHNY-24OCT02,64.0,,64.0,below,less,0.01,0,68.0,no,0,50,0.0,0.01
2024-10-02,HIGHNY-24OCT02-B64.5,HIGHNY-24OCT02,64.0,64.0,66.0,between,between,0.01,0,68.0,no,0,162,0.0,0.01
2024-10-02,HIGHNY-24OCT02-B66.5,HIGHNY-24OCT02,66.0,66.0,68.0,between,between,0.01,0,68.0,no,0,2569,0.0,0.01
2024-10-02,HIGHNY-24OCT02-B68.5,HIGHNY-24OCT02,68.0,68.0,70.0,between,between,0.99,1,68.0,yes,100,1090,0.99,1.0
2024-10-02,HIGHNY-24OCT02-B70.5,HIGHNY-24OCT02,70.0,70.0,72.0,between,between,0.02,0,68.0,no,0,836,0.0,0.02
2024-10-02,HIGHNY-24OCT02-T71,HIGHNY-24OCT02,71.0,71.0,,above,greater,0.03,0,68.0,no,0,438,0.0,0.01
2024-10-03,HIGHNY-24OCT03-T68,HIGHNY-24OCT03,68.0,,68.0,below,less,0.01,0,71.96,no,0,50,0.0,0.01
2024-10-03,HIGHNY-24OCT03-B68.5,HIGHNY-24OCT03,68.0,68.0,70.0,between,between,0.01,0,71.96,no,0,152,0.0,0.01
2024-10-03,HIGHNY-24OCT03-B70.5,HIGHNY-24OCT03,70.0,70.0,72.0,between,between,0.01,0,71.96,no,0,1623,0.0,0.01
2024-10-03,HIGHNY-24OCT03-B72.5,HIGHNY-24OCT03,72.0,72.0,74.0,between,between,0.99,1,71.96,yes,100,2383,0.99,1.0
2024-10-03,HIGHNY-24OCT03-B74.5,HIGHNY-24OCT03,74.0,74.0,76.0,between,between,0.01,0,71.96,no,0,324,0.0,0.01
2024-10-03,HIGHNY-24OCT03-T75,HIGHNY-24OCT03,75.0,75.0,,above,greater,0.01,0,71.96,no,0,50,0.0,0.01
2024-10-04,HIGHNY-24OCT04-T70,HIGHNY-24OCT04,70.0,,70.0,below,less,0.01,0,73.04,no,0,50,0.0,0.01
2024-10-04,HIGHNY-24OCT04-B70.5,HIGHNY-24OCT04,70.0,70.0,72.0,between,between,0.01,0,73.04,no,0,90,0.0,0.01
2024-10-04,HIGHNY-24OCT04-B72.5,HIGHNY-24OCT04,72.0,72.0,74.0,between,between,0.99,1,73.04,yes,100,1597,0.99,1.0
2024-10-04,HIGHNY-24OCT04-B74.5,HIGHNY-24OCT04,74.0,74.0,76.0,between,between,0.01,0,73.04,no,0,2330,0.0,0.01
2024-10-04,HIGHNY-24OCT04-B76.5,HIGHNY-24OCT04,76.0,76.0,78.0,between,between,0.01,0,73.04,no,0,52,0.0,0.01
2024-10-04,HIGHNY-24OCT04-T77,HIGHNY-24OCT04,77.0,77.0,,above,greater,0.01,0,73.04,no,0,53,0.0,0.01
2024-10-05,HIGHNY-24OCT05-T71,HIGHNY-24OCT05,71.0,,71.0,below,less,0.01,0,75.02,no,0,50,0.0,0.01
2024-10-05,HIGHNY-24OCT05-B71.5,HIGHNY-24OCT05,71.0,71.0,73.0,between,between,0.01,0,75.02,no,0,62,0.0,0.01
2024-10-05,HIGHNY-24OCT05-B73.5,HIGHNY-24OCT05,73.0,73.0,75.0,between,between,0.01,0,75.02,no,0,2349,0.0,0.01
2024-10-05,HIGHNY-24OCT05-B75.5,HIGHNY-24OCT05,75.0,75.0,77.0,between,between,0.9,1,75.02,yes,100,2079,0.99,1.0
2024-10-05,HIGHNY-24OCT05-B77.5,HIGHNY-24OCT05,77.0,77.0,79.0,between,between,0.01,0,75.02,no,0,676,0.0,0.01
2024-10-05,HIGHNY-24OCT05-T78,HIGHNY-24OCT05,78.0,78.0,,above,greater,0.01,0,75.02,no,0,57,0.0,0.01
2024-10-06,HIGHNY-24OCT06-T67,HIGHNY-24OCT06,67.0,,67.0,below,less,0.01,0,71.06,no,0,152,0.0,0.01
2024-10-06,HIGHNY-24OCT06-B67.5,HIGHNY-24OCT06,67.0,67.0,69.0,between,between,0.01,0,71.06,no,0,121,0.0,0.01
2024-10-06,HIGHNY-24OCT06-B69.5,HIGHNY-24OCT06,69.0,69.0,71.0,between,between,0.01,0,71.06,no,0,8514,0.0,0.01
2024-10-06,HIGHNY-24OCT06-B71.5,HIGHNY-24OCT06,71.0,71.0,73.0,between,between,0.99,1,71.06,yes,100,1888,0.99,1.0
2024-10-06,HIGHNY-24OCT06-B73.5,HIGHNY-24OCT06,73.0,73.0,75.0,between,between,0.01,0,71.06,no,0,1448,0.0,0.01
2024-10-06,HIGHNY-24OCT06-T74,HIGHNY-24OCT06,74.0,74.0,,above,greater,0.01,0,71.06,no,0,53,0.0,0.01
2024-10-07,HIGHNY-24OCT07-B68.5,HIGHNY-24OCT07,68.0,68.0,70.0,between,between,0.01,0,75.02,no,0,163,0.0,0.01
2024-10-07,HIGHNY-24OCT07-T68,HIGHNY-24OCT07,68.0,,68.0,below,less,0.01,0,75.02,no,0,50,0.0,0.01
2024-10-07,HIGHNY-24OCT07-B70.5,HIGHNY-24OCT07,70.0,70.0,72.0,between,between,0.01,0,75.02,no,0,446,0.0,0.01
2024-10-07,HIGHNY-24OCT07-B72.5,HIGHNY-24OCT07,72.0,72.0,74.0,between,between,0.01,0,75.02,no,0,3043,0.0,0.01
2024-10-07,HIGHNY-24OCT07-B74.5,HIGHNY-24OCT07,74.0,74.0,76.0,between,between,0.94,1,75.02,yes,100,2396,0.98,1.0
2024-10-07,HIGHNY-24OCT07-T75,HIGHNY-24OCT07,75.0,75.0,,above,greater,0.01,0,75.02,no,0,232,0.0,0.02
2024-10-08,HIGHNY-24OCT08-T64,HIGHNY-24OCT08,64.0,,64.0,below,less,0.01,0,68.0,no,0,50,0.0,0.01
2024-10-08,HIGHNY-24OCT08-B64.5,HIGHNY-24OCT08,64.0,64.0,66.0,between,between,0.01,0,68.0,no,0,100,0.0,0.01
2024-10-08,HIGHNY-24OCT08-B66.5,HIGHNY-24OCT08,66.0,66.0,68.0,between,between,0.01,0,68.0,no,0,2398,0.0,0.01
2024-10-08,HIGHNY-24OCT08-B68.5,HIGHNY-24OCT08,68.0,68.0,70.0,between,between,0.98,1,68.0,yes,100,1590,0.99,1.0
2024-10-08,HIGHNY-24OCT08-B70.5,HIGHNY-24OCT08,70.0,70.0,72.0,between,between,0.01,0,68.0,no,0,1876,0.0,0.01
2024-10-08,HIGHNY-24OCT08-T71,HIGHNY-24OCT08,71.0,71.0,,above,greater,0.01,0,68.0,no,0,100,0.0,0.01
2024-10-09,HIGHNY-24OCT09-T63,HIGHNY-24OCT09,63.0,,63.0,below,less,0.01,0,68.0,no,0,4725,0.0,0.01
2024-10-09,HIGHNY-24OCT09-B63.5,HIGHNY-24OCT09,63.0,63.0,65.0,between,between,0.09,0,68.0,no,0,61,0.0,0.01
2024-10-09,HIGHNY-24OCT09-B65.5,HIGHNY-24OCT09,65.0,65.0,67.0,between,between,0.01,0,68.0,no,0,695,0.0,0.01
2024-10-09,HIGHNY-24OCT09-B67.5,HIGHNY-24OCT09,67.0,67.0,69.0,between,between,0.99,1,68.0,yes,100,1859,0.99,1.0
2024-10-09,HIGHNY-24OCT09-B69.5,HIGHNY-24OCT09,69.0,69.0,71.0,between,between,0.02,0,68.0,no,0,619,0.0,0.23
2024-10-09,HIGHNY-24OCT09-T70,HIGHNY-24OCT09,70.0,70.0,,above,greater,0.01,0,68.0,no,0,75,0.0,0.01
2024-10-10,HIGHNY-24OCT10-T57,HIGHNY-24OCT10,57.0,,57.0,below,less,0.01,0,62.06,no,0,50,0.0,0.01
2024-10-10,HIGHNY-24OCT10-B57.5,HIGHNY-24OCT10,57.0,57.0,59.0,between,between,0.01,0,62.06,no,0,65,0.0,0.01
2024-10-10,HIGHNY-24OCT10-B59.5,HIGHNY-24OCT10,59.0,59.0,61.0,between,between,0.01,0,62.06,no,0,1760,0.0,0.01
2024-10-10,HIGHNY-24OCT10-B61.5,HIGHNY-24OCT10,61.0,61.0,63.0,between,between,0.99,1,62.06,yes,100,1230,0.99,1.0
2024-10-10,HIGHNY-24OCT10-B63.5,HIGHNY-24OCT10,63.0,63.0,65.0,between,between,0.01,0,62.06,no,0,1102,0.0,0.02
2024-10-10,HIGHNY-24OCT10-T64,HIGHNY-24OCT10,64.0,64.0,,above,greater,0.01,0,62.06,no,0,86,0.0,0.01
2024-10-11,HIGHNY-24OCT11-T64,HIGHNY-24OCT11,64.0,,64.0,below,less,0.01,0,68.0,no,0,70,0.0,0.01
2024-10-11,HIGHNY-24OCT11-B64.5,HIGHNY-24OCT11,64.0,64.0,66.0,between,between,0.01,0,68.0,no,0,130,0.0,0.01
2024-10-11,HIGHNY-24OCT11-B66.5,HIGHNY-24OCT11,66.0,66.0,68.0,between,between,0.01,0,68.0,no,0,744,0.0,0.01
2024-10-11,HIGHNY-24OCT11-B68.5,HIGHNY-24OCT11,68.0,68.0,70.0,between,between,0.9,1,68.0,yes,100,3311,0.88,1.0
2024-10-11,HIGHNY-24OCT11-B70.5,HIGHNY-24OCT11,70.0,70.0,72.0,between,between,0.11,0,68.0,no,0,2186,0.0,0.12
2024-10-11,HIGHNY-24OCT11-T71,HIGHNY-24OCT11,71.0,71.0,,above,greater,0.09,0,68.0,no,0,596,0.0,0.01
2024-10-12,HIGHNY-24OCT12-B71.5,HIGHNY-24OCT12,71.0,71.0,73.0,between,between,0.01,0,73.94,no,0,1975,0.0,0.01
2024-10-12,HIGHNY-24OCT12-T71,HIGHNY-24OCT12,71.0,,71.0,below,less,0.01,0,73.94,no,0,50,0.0,0.01
2024-10-12,HIGHNY-24OCT12-B73.5,HIGHNY-24OCT12,73.0,73.0,75.0,between,between,0.99,1,73.94,yes,100,3692,0.02,1.0
2024-10-12,HIGHNY-24OCT12-B75.5,HIGHNY-24OCT12,75.0,75.0,77.0,between,between,0.09,0,73.94,no,0,4178,0.01,0.09
2024-10-12,HIGHNY-24OCT12-B77.5,HIGHNY-24OCT12,77.0,77.0,79.0,between,between,0.01,0,73.94,no,0,50,0.0,0.01
2024-10-12,HIGHNY-24OCT12-T78,HIGHNY-24OCT12,78.0,78.0,,above,greater,0.01,0,73.94,no,0,50,0.0,0.01
2024-10-13,HIGHNY-24OCT13-B65.5,HIGHNY-24OCT13,65.0,65.0,67.0,between,between,0.01,0,69.08,no,0,50,0.0,0.01
2024-10-13,HIGHNY-24OCT13-T65,HIGHNY-24OCT13,65.0,,65.0,below,less,0.01,0,69.08,no,0,50,0.0,0.01
2024-10-13,HIGHNY-24OCT13-B67.5,HIGHNY-24OCT13,67.0,67.0,69.0,between,between,0.01,0,69.08,no,0,21087,0.0,0.01
2024-10-13,HIGHNY-24OCT13-B69.5,HIGHNY-24OCT13,69.0,69.0,71.0,between,between,0.99,1,69.08,yes,100,1766,0.99,1.0
2024-10-13,HIGHNY-24OCT13-B71.5,HIGHNY-24OCT13,71.0,71.0,73.0,between,between,0.01,0,69.08,no,0,3008,0.0,0.01
2024-10-13,HIGHNY-24OCT13-T72,HIGHNY-24OCT13,72.0,72.0,,above,greater,0.02,0,69.08,no,0,5095,0.0,0.01
2024-10-14,HIGHNY-24OCT14-T59,HIGHNY-24OCT14,59.0,,59.0,below,less,0.01,0,66.02,no,0,50,0.0,0.02
2024-10-14,HIGHNY-24OCT14-B59.5,HIGHNY-24OCT14,59.0,59.0,61.0,between,between,0.01,0,66.02,no,0,1920,0.0,0.01
2024-10-14,HIGHNY-24OCT14-B61.5,HIGHNY-24OCT14,61.0,61.0,63.0,between,between,0.05,0,66.02,no,0,94,0.0,0.01
2024-10-14,HIGHNY-24OCT14-B63.5,HIGHNY-24OCT14,63.0,63.0,65.0,between,between,0.01,0,66.02,no,0,2257,0.0,0.01
2024-10-14,HIGHNY-24OCT14-B65.5,HIGHNY-24OCT14,65.0,65.0,67.0,between,between,0.91,1,66.02,yes,100,2389,0.91,1.0
2024-10-14,HIGHNY-24OCT14-T66,HIGHNY-24OCT14,66.0,66.0,,above,greater,0.15,0,66.02,no,0,6334,0.0,0.09
2024-10-15,HIGHNY-24OCT15-T52,HIGHNY-24OCT15,52.0,,52.0,below,less,0.01,0,57.02,no,0,50,0.0,0.01
2024-10-15,HIGHNY-24OCT15-B52.5,HIGHNY-24OCT15,52.0,52.0,54.0,between,between,0.01,0,57.02,no,0,60,0.0,0.01
2024-10-15,HIGHNY-24OCT15-B54.5,HIGHNY-24OCT15,54.0,54.0,56.0,between,between,0.01,0,57.02,no,0,1974,0.0,0.01
2024-10-15,HIGHNY-24OCT15-B56.5,HIGHNY-24OCT15,56.0,56.0,58.0,between,between,0.99,1,57.02,yes,100,2903,0.95,1.0
2024-10-15,HIGHNY-24OCT15-B58.5,HIGHNY-24OCT15,58.0,58.0,60.0,between,between,0.01,0,57.02,no,0,2962,0.0,0.05
2024-10-15,HIGHNY-24OCT15-T59,HIGHNY-24OCT15,59.0,59.0,,above,greater,0.01,0,57.02,no,0,614,0.0,0.01
2024-10-16,HIGHNY-24OCT16-T51,HIGHNY-24OCT16,51.0,,51.0,below,less,0.01,0,59.0,no,0,50,0.0,0.01
2024-10-16,HIGHNY-24OCT16-B51.5,HIGHNY-24OCT16,51.0,51.0,53.0,between,between,0.01,0,59.0,no,0,70,0.0,0.01
